applicant_id,age,gender,state,employment_type,monthly_income,credit_score,loan_purpose,loan_amount,tenure_months,interest_rate,emi,existing_loans,num_dependents,application_date,debt_to_income,default_flag
APP101126,24,Female,Karnataka,Salaried,26600.0,636,Personal,191000.0,60,12.73,4319.0,0,1,2025-08-09,0.16,0
APP105017,34,Male,Punjab,Business Owner,103400.0,797,Vehicle,338000.0,48,11.53,8823.0,0,0,2025-06-23,0.09,0
APP102500,37,Male,Tamil Nadu,Salaried,44600.0,587,Vehicle,239000.0,36,13.17,8072.0,0,1,2024-03-21,0.18,0
APP104027,59,Male,Karnataka,Self-Employed,12000.0,752,Home Renovation,449000.0,36,11.73,14855.0,0,1,2024-03-14,1.24,1
APP105164,27,Male,Maharashtra,Salaried,48000.0,776,Vehicle,310000.0,12,9.59,27195.0,3,1,2024-01-10,2.27,0
APP105836,43,Male,Punjab,Salaried,58200.0,654,Medical,167000.0,24,13.49,7978.0,2,0,2024-10-04,0.41,1
APP105914,52,Male,Uttar Pradesh,Business Owner,104200.0,676,Personal,136000.0,84,12.14,2411.0,0,3,2024-02-02,0.02,0
APP100192,31,Male,Delhi,Self-Employed,30300.0,499,Personal,391000.0,48,14.46,10775.0,1,2,2025-08-08,0.71,1
APP104010,24,Male,West Bengal,Salaried,12000.0,744,Personal,336000.0,36,12.05,11168.0,0,2,2024-05-15,0.93,0
APP103464,45,Female,Rajasthan,Self-Employed,31700.0,596,Vehicle,521000.0,36,13.24,17615.0,0,0,2024-08-31,0.56,0
APP101038,48,Male,Telangana,Business Owner,12000.0,780,Vehicle,164000.0,36,11.82,5433.0,0,2,2024-03-16,0.45,0
APP102178,33,Male,Uttar Pradesh,Business Owner,79500.0,594,Vehicle,276000.0,36,15.12,9584.0,0,1,2025-09-20,0.12,1
APP101959,25,Female,Uttar Pradesh,Salaried,59600.0,559,Personal,337000.0,24,12.41,15928.0,1,3,2025-01-20,0.53,1
APP102995,44,Male,West Bengal,Salaried,36000.0,802,Personal,294000.0,24,11.2,13730.0,0,0,2025-11-10,0.38,0
APP104048,57,Female,Uttar Pradesh,Self-Employed,,730,Vehicle,469000.0,36,11.9,15555.0,0,3,2025-08-16,0.44,0
APP105481,50,Female,Rajasthan,Salaried,48100.0,799,Vehicle,381000.0,48,12.43,10114.0,1,1,2025-02-18,0.42,0
APP102681,35,Male,Tamil Nadu,Salaried,50100.0,568,Home Renovation,171000.0,24,14.79,8274.0,3,2,2025-02-18,0.66,0
APP105023,48,Male,Punjab,Salaried,43400.0,732,Education,207000.0,48,12.48,5500.0,0,2,2024-10-08,0.13,0
APP102505,42,Male,Tamil Nadu,Salaried,54000.0,697,Vehicle,259000.0,24,11.58,12141.0,1,1,2024-12-31,0.45,0
APP101303,57,Male,Telangana,Self-Employed,66800.0,569,Personal,386000.0,24,14.6,18643.0,2,1,2024-10-27,0.84,0
APP100626,41,Male,Rajasthan,Self-Employed,67300.0,604,Business Expansion,20000.0,48,13.48,541.0,2,1,2025-04-14,0.02,0
APP101173,25,Male,Uttar Pradesh,Self-Employed,12000.0,628,Personal,262000.0,48,14.48,7223.0,0,3,2024-04-25,0.6,0
APP101432,24,Female,Gujarat,Self-Employed,53300.0,851,Personal,259000.0,24,9.3,11868.0,0,2,2024-06-11,0.22,0
APP101099,23,Male,Telangana,Self-Employed,12000.0,719,Personal,207000.0,60,12.18,4623.0,2,2,2024-10-14,1.16,1
APP105453,56,Male,Karnataka,Self-Employed,12000.0,565,Vehicle,198000.0,24,15.86,9681.0,0,0,2024-08-15,0.81,0
APP101908,56,Male,Uttar Pradesh,Business Owner,,800,Personal,122000.0,36,11.12,4001.0,0,2,2024-05-14,0.06,0
APP105143,34,Female,Delhi,Salaried,45200.0,707,Personal,73000.0,12,11.09,6455.0,2,2,2025-12-28,0.43,0
APP105315,57,Male,Karnataka,Self-Employed,26800.0,662,Business Expansion,100000.0,36,12.37,3339.0,0,2,2025-02-12,0.12,1
APP105207,56,Female,Gujarat,Salaried,60500.0,791,Home Renovation,255000.0,36,11.33,8388.0,1,2,2025-08-07,0.28,1
APP105183,56,Male,Gujarat,Business Owner,80700.0,725,Home Renovation,360000.0,24,12.22,16983.0,0,1,2025-05-08,0.21,0
APP104689,28,Female,Karnataka,Business Owner,,622,Personal,162000.0,12,14.4,14576.0,0,0,2024-12-12,0.42,0
APP101405,59,Male,Telangana,Salaried,,700,Business Expansion,239000.0,24,10.42,11075.0,0,1,2024-06-16,0.18,0
APP101910,53,Male,Karnataka,Salaried,37500.0,757,Business Expansion,67000.0,24,13.64,3205.0,1,1,2025-04-05,0.17,1
APP102198,25,Male,Karnataka,Salaried,26800.0,636,Personal,46000.0,24,13.64,2201.0,1,1,2025-04-19,0.16,0
APP105352,59,Male,Telangana,Business Owner,82600.0,760,Business Expansion,277000.0,60,10.65,5974.0,1,1,2025-10-12,0.14,0
APP100835,58,Male,Punjab,Business Owner,74100.0,660,Medical,305000.0,48,12.77,8148.0,0,0,2025-08-24,0.11,1
APP105919,37,Female,Karnataka,Self-Employed,21200.0,666,Home Renovation,123000.0,12,12.62,10964.0,1,1,2024-03-02,1.03,0
APP102813,57,Female,Delhi,Salaried,57300.0,832,Business Expansion,372000.0,36,10.78,12140.0,1,1,2024-08-01,0.42,0
APP100309,22,Female,Rajasthan,Salaried,53000.0,722,Personal,216000.0,24,12.31,10199.0,1,1,2025-10-02,0.38,0
APP101412,54,Male,Gujarat,Salaried,47400.0,496,Vehicle,301000.0,48,15.42,8441.0,0,0,2025-01-19,0.18,1
APP100775,24,Male,Rajasthan,Salaried,59900.0,646,Education,407000.0,24,13.97,19535.0,0,2,2024-12-23,0.33,0
APP100484,29,Male,Tamil Nadu,Salaried,29400.0,748,Personal,100000.0,36,10.53,3252.0,1,1,2025-01-31,0.22,0
APP105560,58,Male,Punjab,Self-Employed,,642,Personal,99000.0,84,13.58,1832.0,1,0,2024-12-20,0.23,0
APP100367,21,Male,Delhi,Salaried,57500.0,589,Business Expansion,234000.0,12,13.48,20953.0,1,1,2024-11-03,0.73,0
APP100570,21,Male,Uttar Pradesh,Salaried,43500.0,560,Medical,243000.0,12,12.91,21694.0,2,1,2025-11-04,1.5,0
APP104223,58,Female,Delhi,Salaried,27800.0,766,Home Renovation,339000.0,36,11.35,11155.0,0,1,2025-08-11,0.4,0
APP100649,52,Male,Telangana,Business Owner,118800.0,629,Business Expansion,221000.0,48,14.09,6049.0,1,0,2024-12-02,0.1,0
APP100040,46,Male,Delhi,Self-Employed,12000.0,655,Home Renovation,27000.0,84,12.5,484.0,1,1,2024-02-09,0.08,0
APP103515,49,Female,Maharashtra,Self-Employed,52300.0,774,Personal,258000.0,24,12.09,12156.0,1,1,2024-02-15,0.46,1
APP100441,49,Female,Maharashtra,Salaried,72200.0,597,Personal,129000.0,24,13.39,6157.0,0,0,2025-05-06,0.09,0
APP101593,36,Male,Uttar Pradesh,Salaried,57100.0,675,Personal,178000.0,12,13.26,15920.0,0,0,2025-04-13,0.28,0
APP102263,34,Male,Rajasthan,Salaried,32500.0,812,Personal,326000.0,24,12.98,15496.0,0,2,2025-04-25,0.48,0
APP100896,43,Male,Maharashtra,Salaried,52800.0,735,Personal,219000.0,60,12.36,4911.0,2,1,2024-06-13,0.28,0
APP101071,52,Male,Uttar Pradesh,Salaried,39400.0,639,Personal,207000.0,48,10.7,5320.0,1,2,2024-05-23,0.27,0
APP101541,45,Male,Delhi,Salaried,56600.0,575,Vehicle,361000.0,60,14.25,8447.0,0,1,2024-02-19,0.15,0
APP101404,32,Female,Delhi,Business Owner,99200.0,838,Education,277000.0,36,9.0,8809.0,0,0,2025-12-09,0.09,0
APP100351,52,Male,Uttar Pradesh,Salaried,12000.0,778,Personal,290000.0,36,11.56,9571.0,3,1,2025-12-08,3.19,1
APP103562,47,Male,Punjab,Self-Employed,13400.0,602,Home Renovation,367000.0,24,13.2,17482.0,1,0,2024-10-01,2.61,1
APP105328,26,Male,Telangana,Self-Employed,22300.0,608,Personal,432000.0,24,14.66,20877.0,1,1,2024-08-30,1.87,1
APP105086,28,Male,West Bengal,Salaried,76500.0,492,Vehicle,82000.0,36,15.94,2880.0,0,0,2025-08-04,0.04,1
APP105415,43,Female,Telangana,Salaried,54200.0,719,Vehicle,243000.0,36,12.52,8132.0,2,0,2025-03-11,0.45,0
APP101269,50,Female,Delhi,Salaried,64300.0,667,Home Renovation,212000.0,24,13.84,10163.0,0,1,2024-03-04,0.16,0
APP105948,39,Male,Delhi,Business Owner,74500.0,848,Home Renovation,160000.0,24,10.8,7442.0,3,1,2025-12-23,0.4,0
APP104559,26,Female,Gujarat,Salaried,47700.0,678,Personal,246000.0,60,11.5,5410.0,0,0,2024-05-28,0.11,0
APP102031,24,Male,Punjab,Salaried,35400.0,648,Education,191000.0,48,12.69,5095.0,2,3,2024-02-04,0.43,1
APP100945,56,Male,Telangana,Salaried,39400.0,822,Medical,195000.0,60,11.8,4318.0,1,0,2025-06-10,0.22,0
APP101689,36,Male,Gujarat,Self-Employed,43500.0,609,Home Renovation,427000.0,60,14.07,9951.0,0,0,2024-03-21,0.23,0
APP105365,39,Male,Uttar Pradesh,Business Owner,92900.0,551,Personal,243000.0,48,13.71,6605.0,1,2,2024-03-15,0.14,1
APP100072,49,Male,Uttar Pradesh,Salaried,45800.0,801,Business Expansion,239000.0,24,10.03,11032.0,1,1,2025-09-23,0.48,0
APP104822,57,Male,Tamil Nadu,Salaried,,665,Personal,72000.0,24,12.81,3417.0,0,1,2024-11-02,0.08,1
APP105033,26,Male,Tamil Nadu,Salaried,16400.0,633,Personal,451000.0,24,12.77,21393.0,0,0,2024-01-01,1.3,0
APP104298,51,Male,Uttar Pradesh,Self-Employed,36000.0,609,Medical,560000.0,36,13.11,18898.0,1,0,2024-05-23,1.05,1
APP100994,31,Female,Karnataka,Salaried,42000.0,494,Home Renovation,71000.0,36,15.15,2466.0,0,0,2024-09-10,0.06,1
APP100762,57,Male,Karnataka,Self-Employed,65000.0,637,Vehicle,161000.0,48,11.32,4186.0,1,2,2024-03-11,0.13,0
APP102137,27,Male,Delhi,Salaried,42400.0,580,Personal,380000.0,12,15.91,34462.0,0,1,2025-02-26,0.81,1
APP102835,28,Male,Rajasthan,Salaried,45100.0,664,Personal,20000.0,48,14.63,553.0,1,0,2025-03-22,0.02,0
APP100173,57,Male,Karnataka,Self-Employed,41200.0,651,Personal,374000.0,48,12.27,9899.0,1,1,2025-01-30,0.48,0
APP102065,45,Male,Maharashtra,Salaried,49900.0,685,Education,286000.0,36,10.52,9298.0,0,2,2024-01-08,0.19,1
APP102856,35,Female,Karnataka,Self-Employed,65900.0,566,Vehicle,20000.0,48,14.49,551.0,0,1,2025-08-29,0.01,1
APP101734,58,Male,West Bengal,Self-Employed,72000.0,665,Personal,292000.0,48,14.33,8028.0,2,0,2024-05-17,0.33,0
APP105422,26,Male,Delhi,Salaried,33600.0,635,Education,461000.0,12,14.51,41503.0,0,2,2024-08-13,1.24,1
APP103736,55,Male,Gujarat,Business Owner,33000.0,697,Personal,155000.0,48,13.17,4171.0,1,2,2024-09-16,0.25,1
APP104828,56,Female,Telangana,Business Owner,79900.0,736,Personal,457000.0,24,11.22,21346.0,1,3,2025-06-10,0.53,1
APP102852,48,Male,Karnataka,Salaried,37900.0,633,Medical,267000.0,24,13.98,12817.0,1,0,2024-08-12,0.68,0
APP102511,21,Male,Uttar Pradesh,Salaried,13700.0,701,Personal,92000.0,36,13.59,3126.0,0,0,2024-05-28,0.23,1
APP102958,43,Female,Maharashtra,Salaried,59800.0,621,Personal,81000.0,24,14.64,3914.0,0,1,2025-12-26,0.07,0
APP103187,21,Female,Telangana,Salaried,47800.0,711,Home Renovation,424000.0,24,12.16,19991.0,1,2,2024-01-28,0.84,0
APP103175,52,Female,Gujarat,Self-Employed,47600.0,583,Medical,364000.0,24,14.52,17566.0,1,1,2025-06-23,0.74,0
APP101780,24,Male,Delhi,Self-Employed,65600.0,838,Business Expansion,236000.0,12,11.16,20876.0,1,2,2025-08-30,0.64,0
APP102351,40,Male,Uttar Pradesh,Salaried,32100.0,774,Medical,298000.0,60,11.07,6490.0,1,0,2025-04-14,0.4,0
APP101775,33,Male,Telangana,Salaried,36800.0,614,Home Renovation,273000.0,24,13.87,13091.0,0,1,2024-03-12,0.36,0
APP101534,38,Male,Uttar Pradesh,Salaried,44500.0,569,Education,466000.0,36,14.81,16111.0,0,1,2025-09-03,0.36,1
APP100838,56,Female,Maharashtra,Self-Employed,28800.0,524,Personal,421000.0,36,14.71,14534.0,1,1,2024-05-27,1.01,0
APP103105,34,Female,Maharashtra,Self-Employed,44400.0,665,Personal,124000.0,12,13.57,11109.0,1,0,2024-07-02,0.5,1
APP103765,50,Male,Gujarat,Salaried,32900.0,674,Home Renovation,64000.0,48,15.38,1794.0,0,2,2025-12-28,0.05,0
APP103334,48,Male,Karnataka,Salaried,73600.0,583,Personal,28000.0,24,15.18,1360.0,0,1,2025-08-23,0.02,0
APP104573,31,Male,Maharashtra,Business Owner,80100.0,627,Medical,358000.0,24,12.67,16965.0,2,2,2025-01-10,0.64,0
APP100864,34,Male,Telangana,Salaried,36200.0,742,Home Renovation,201000.0,24,12.3,9490.0,1,0,2024-07-20,0.52,0
APP105551,39,Male,Karnataka,Salaried,47300.0,557,Vehicle,338000.0,60,16.38,8288.0,0,1,2025-11-29,0.18,1
APP104611,36,Male,Punjab,Business Owner,50600.0,807,Personal,99000.0,12,10.93,8747.0,0,1,2024-10-31,0.17,0
APP100116,35,Male,Tamil Nadu,Self-Employed,21300.0,646,Education,443000.0,36,13.71,15078.0,0,3,2024-09-05,0.71,1
APP104653,55,Male,Rajasthan,Self-Employed,24000.0,672,Medical,249000.0,84,14.16,4688.0,0,2,2024-06-04,0.2,1
APP103676,53,Male,Delhi,Self-Employed,50800.0,552,Personal,566000.0,84,13.65,10498.0,2,0,2024-07-21,0.62,1
APP101903,59,Female,Delhi,Self-Employed,28400.0,806,Personal,272000.0,48,10.56,6972.0,1,1,2024-09-27,0.49,0
APP100298,43,Male,Karnataka,Self-Employed,15800.0,637,Business Expansion,224000.0,24,15.12,10874.0,0,4,2025-01-26,0.69,1
APP100371,45,Female,Tamil Nadu,Self-Employed,27800.0,648,Personal,293000.0,48,13.85,7985.0,1,0,2025-04-26,0.57,1
APP101899,24,Male,Uttar Pradesh,Salaried,55900.0,658,Personal,301000.0,24,12.07,14179.0,0,2,2025-12-28,0.25,0
APP101293,57,Male,West Bengal,Salaried,29600.0,628,Vehicle,303000.0,48,12.44,8045.0,0,0,2025-05-05,0.27,0
APP100266,42,Male,Gujarat,Self-Employed,36000.0,678,Education,140000.0,84,13.1,2554.0,1,1,2025-05-22,0.14,0
APP100160,52,Female,Rajasthan,Self-Employed,41200.0,610,Business Expansion,294000.0,12,13.75,26363.0,0,2,2024-12-24,0.64,1
APP101784,58,Male,Maharashtra,Salaried,63800.0,661,Education,369000.0,12,13.18,32989.0,2,0,2024-10-20,1.55,1
APP104898,51,Male,Telangana,Salaried,24600.0,657,Business Expansion,255000.0,24,12.93,12115.0,1,0,2025-04-17,0.98,0
APP105462,39,Male,West Bengal,Salaried,52400.0,712,Home Renovation,145000.0,60,12.69,3276.0,0,1,2024-08-17,0.06,0
APP101029,49,Male,Telangana,Self-Employed,18100.0,687,Medical,20000.0,48,13.74,544.0,1,3,2024-08-04,0.06,0
APP100519,25,Male,West Bengal,Business Owner,43400.0,612,Medical,353000.0,24,14.79,17081.0,0,2,2024-09-10,0.39,1
APP103837,56,Male,Delhi,Business Owner,86300.0,627,Home Renovation,185000.0,84,15.42,3614.0,1,1,2024-10-30,0.08,0
APP102446,44,Male,Tamil Nadu,Salaried,39400.0,701,Personal,102000.0,24,13.18,4858.0,1,2,2025-08-17,0.25,0
APP103114,54,Male,Karnataka,Self-Employed,56700.0,499,Education,469000.0,24,14.16,22554.0,0,0,2025-11-02,0.4,1
APP103911,37,Male,Rajasthan,Salaried,30600.0,452,Business Expansion,20000.0,36,14.94,693.0,1,0,2024-08-26,0.05,1
APP101914,53,Male,Tamil Nadu,Salaried,35000.0,587,Education,345000.0,12,14.76,31100.0,2,1,2025-09-19,2.67,1
APP105550,42,Female,Maharashtra,Self-Employed,29500.0,832,Personal,41000.0,24,11.75,1925.0,1,2,2024-04-15,0.13,0
APP105809,27,Female,Tamil Nadu,Self-Employed,52000.0,830,Medical,45000.0,48,10.28,1147.0,0,3,2025-03-20,0.02,0
APP104204,42,Male,Delhi,Salaried,40500.0,551,Personal,554000.0,24,15.3,26941.0,0,0,2024-11-02,0.67,0
APP101609,28,Male,Delhi,Salaried,77200.0,661,Vehicle,20000.0,24,11.85,940.0,2,4,2025-08-01,0.04,0
APP104205,37,Male,Punjab,Business Owner,27600.0,629,Personal,115000.0,12,15.69,10417.0,1,0,2024-01-22,0.75,1
APP102923,40,Female,Delhi,Self-Employed,31600.0,769,Education,315000.0,12,12.93,28125.0,1,0,2024-09-22,1.78,0
APP105290,33,Male,West Bengal,Self-Employed,12000.0,824,Medical,211000.0,48,11.14,5468.0,0,3,2024-08-20,0.46,0
APP100395,59,Male,Karnataka,Self-Employed,20300.0,656,Vehicle,358000.0,12,11.96,31801.0,0,1,2024-10-12,1.57,0
APP100094,32,Male,Rajasthan,Salaried,41400.0,600,Business Expansion,407000.0,48,13.23,10965.0,0,2,2024-03-28,0.26,0
APP103839,35,Male,Uttar Pradesh,Salaried,48800.0,624,Medical,112000.0,36,13.56,3804.0,0,0,2025-04-07,0.08,1
APP104756,30,Female,Maharashtra,Salaried,39700.0,695,Education,477000.0,84,13.04,8688.0,0,6,2024-04-16,0.22,1
APP101785,39,Male,Uttar Pradesh,Self-Employed,12000.0,660,Personal,390000.0,12,15.48,35289.0,0,3,2024-05-16,2.94,1
APP101983,33,Male,Uttar Pradesh,Business Owner,147900.0,568,Business Expansion,259000.0,36,14.04,8857.0,1,1,2024-03-31,0.12,1
APP101936,59,Male,Uttar Pradesh,Salaried,35800.0,620,Personal,112000.0,48,14.73,3102.0,2,0,2025-06-20,0.26,0
APP103364,21,Male,Karnataka,Salaried,35200.0,582,Medical,40000.0,36,14.76,1382.0,2,2,2024-06-01,0.12,0
APP100901,53,Male,Punjab,Salaried,36300.0,738,Personal,453000.0,24,13.47,21637.0,0,4,2024-12-24,0.6,0
APP104865,33,Male,Rajasthan,Self-Employed,48800.0,568,Personal,326000.0,24,14.7,15760.0,0,1,2024-09-08,0.32,1
APP103938,53,Female,Gujarat,Self-Employed,51200.0,463,Vehicle,435000.0,84,16.43,8747.0,0,2,2024-09-15,0.17,1
APP101033,39,Female,Karnataka,Salaried,64000.0,895,Vehicle,307000.0,36,9.28,9803.0,2,1,2024-09-23,0.46,0
APP104349,57,Female,West Bengal,Self-Employed,48600.0,502,Home Renovation,208000.0,36,16.17,7330.0,1,1,2024-03-10,0.3,1
APP104893,41,Female,Uttar Pradesh,Salaried,31000.0,533,Education,278000.0,36,16.69,9869.0,2,2,2025-07-27,0.96,0
APP105671,37,Male,Uttar Pradesh,Salaried,26300.0,695,Education,279000.0,48,12.14,7366.0,1,0,2024-07-25,0.56,0
APP104566,55,Male,Telangana,Business Owner,80000.0,540,Medical,378000.0,60,12.39,8483.0,0,2,2024-06-19,0.11,0
APP100604,38,Female,Delhi,Salaried,34100.0,472,Business Expansion,270000.0,36,15.13,9377.0,1,0,2024-10-15,0.55,1
APP105769,50,Male,Rajasthan,Salaried,27700.0,748,Personal,50000.0,84,12.26,890.0,0,1,2024-05-23,0.03,1
APP100881,57,Male,Delhi,Self-Employed,12000.0,579,Vehicle,20000.0,24,14.63,966.0,1,2,2025-07-20,0.16,1
APP105120,58,Male,Punjab,Salaried,30300.0,600,Vehicle,154000.0,48,13.43,4164.0,3,2,2025-07-04,0.55,0
APP102804,58,Male,Rajasthan,Business Owner,,652,Education,357000.0,48,12.66,9517.0,0,1,2025-12-11,0.32,0
APP101431,56,Female,West Bengal,Self-Employed,12000.0,513,Home Renovation,176000.0,60,14.9,4178.0,0,0,2024-08-10,0.35,1
APP105081,42,Female,West Bengal,Self-Employed,47900.0,900,Education,212000.0,24,11.04,9885.0,3,0,2025-08-02,0.83,0
APP103650,43,Male,Gujarat,Salaried,53300.0,678,Business Expansion,436000.0,48,13.38,11779.0,1,2,2025-08-06,0.44,1
APP105941,29,Male,Punjab,Salaried,41600.0,807,Personal,335000.0,36,10.76,10929.0,2,0,2024-03-25,0.79,0
APP104228,28,Female,Telangana,Self-Employed,22200.0,809,Vehicle,20000.0,36,11.6,660.0,3,0,2025-02-26,0.12,0
APP104195,42,Female,Delhi,Self-Employed,23300.0,676,Home Renovation,179000.0,84,12.92,3249.0,0,2,2024-12-08,0.14,0
APP100112,34,Male,Delhi,Self-Employed,26300.0,693,Vehicle,235000.0,36,10.72,7662.0,0,1,2025-08-10,0.29,0
APP102365,37,Male,Tamil Nadu,Self-Employed,77700.0,656,Education,328000.0,60,12.88,7443.0,2,1,2024-02-06,0.29,0
APP101321,25,Male,Tamil Nadu,Business Owner,12000.0,803,Vehicle,20000.0,24,11.84,940.0,0,2,2024-06-24,0.08,0
APP104416,22,Female,Uttar Pradesh,Salaried,44600.0,785,Education,431000.0,36,9.73,13853.0,1,2,2025-09-05,0.62,0
APP102576,23,Male,Uttar Pradesh,Salaried,49100.0,677,Personal,258000.0,48,13.1,6934.0,1,1,2025-09-08,0.28,1
APP100947,46,Female,Telangana,Salaried,50000.0,619,Vehicle,20000.0,12,14.14,1797.0,0,1,2025-11-25,0.04,0
APP105169,54,Male,Punjab,Self-Employed,12000.0,770,Home Renovation,234000.0,36,9.93,7543.0,1,1,2024-07-26,1.26,0
APP101587,28,Male,Uttar Pradesh,Salaried,21700.0,668,Medical,222000.0,84,13.5,4099.0,1,1,2025-07-18,0.38,0
APP105307,33,Female,Karnataka,Salaried,35200.0,716,Home Renovation,357000.0,24,12.31,16857.0,2,0,2024-08-31,1.44,1
APP101177,39,Male,Maharashtra,Self-Employed,,743,Home Renovation,188000.0,36,12.23,6265.0,0,0,2025-09-16,0.14,1
APP102641,38,Male,Gujarat,Salaried,22900.0,586,Medical,166000.0,48,13.43,4489.0,1,1,2024-09-22,0.39,0
APP104599,32,Male,Maharashtra,Salaried,25400.0,485,Personal,219000.0,48,14.09,5994.0,1,0,2025-09-19,0.47,1
APP102592,32,Female,Delhi,Salaried,34600.0,743,Home Renovation,231000.0,12,11.24,20442.0,1,0,2025-03-23,1.18,0
APP105663,49,Male,Tamil Nadu,Business Owner,80600.0,679,Home Renovation,155000.0,60,13.94,3602.0,0,2,2024-09-05,0.04,0
APP100630,25,Female,Uttar Pradesh,Self-Employed,32900.0,734,Home Renovation,293000.0,60,12.82,6640.0,0,1,2025-09-09,0.2,0
APP104251,51,Male,Telangana,Salaried,37500.0,675,Personal,475000.0,48,14.05,12992.0,2,1,2025-08-14,1.04,0
APP104696,58,Female,Rajasthan,Self-Employed,20300.0,799,Vehicle,20000.0,24,11.52,937.0,1,0,2024-04-04,0.09,0
APP103260,23,Male,Maharashtra,Business Owner,,667,Business Expansion,97000.0,36,13.26,3280.0,0,0,2024-05-17,0.04,0
APP105891,48,Female,Tamil Nadu,Salaried,24500.0,575,Vehicle,419000.0,48,14.54,11564.0,1,3,2025-02-11,0.94,1
APP100333,48,Female,Gujarat,Salaried,52200.0,709,Personal,487000.0,36,11.96,16166.0,0,1,2025-02-28,0.31,0
APP103432,59,Female,Tamil Nadu,Salaried,63400.0,689,Vehicle,131000.0,24,12.87,6220.0,1,1,2024-07-14,0.2,0
APP103591,37,Male,West Bengal,Salaried,52900.0,633,Personal,179000.0,36,15.09,6213.0,0,0,2024-05-11,0.12,1
APP103477,37,Male,Telangana,Salaried,33600.0,617,Education,230000.0,36,14.35,7900.0,1,3,2025-03-26,0.47,0
APP102683,53,Male,Maharashtra,Self-Employed,78700.0,617,Personal,166000.0,36,13.91,5666.0,1,0,2024-09-28,0.14,0
APP103380,26,Female,Delhi,Salaried,,765,Personal,255000.0,24,12.74,12092.0,0,2,2025-06-08,0.36,0
APP101614,38,Male,Rajasthan,Self-Employed,26100.0,693,Vehicle,400000.0,60,14.03,9314.0,1,3,2024-09-01,0.71,1
APP105764,44,Male,Uttar Pradesh,Salaried,41300.0,596,Personal,263000.0,24,14.47,12686.0,0,0,2024-01-04,0.31,1
APP104437,50,Male,West Bengal,Business Owner,19600.0,785,Vehicle,419000.0,60,11.19,9150.0,4,3,2024-03-30,2.33,0
APP102687,47,Female,Delhi,Salaried,26900.0,748,Personal,229000.0,48,10.86,5903.0,0,1,2024-06-20,0.22,0
APP102156,21,Male,Maharashtra,Self-Employed,32200.0,661,Vehicle,297000.0,48,12.37,7875.0,1,0,2025-09-17,0.49,0
APP104633,43,Male,Uttar Pradesh,Self-Employed,36700.0,748,Vehicle,195000.0,60,12.73,4410.0,1,1,2024-10-10,0.24,1
APP105727,36,Female,Uttar Pradesh,Salaried,39000.0,559,Business Expansion,294000.0,60,14.7,6948.0,0,0,2025-02-13,0.18,0
APP101742,49,Male,Karnataka,Self-Employed,54100.0,604,Business Expansion,43000.0,36,12.47,1438.0,1,1,2024-10-22,0.05,0
APP105181,44,Female,Punjab,Self-Employed,27200.0,560,Business Expansion,64000.0,24,12.81,3037.0,0,2,2024-10-22,0.11,0
APP104511,51,Male,Uttar Pradesh,Salaried,62600.0,505,Personal,230000.0,48,16.71,6602.0,0,2,2024-05-04,0.11,0
APP103360,24,Male,Maharashtra,Self-Employed,27100.0,831,Personal,95000.0,60,10.3,2033.0,1,1,2024-07-12,0.15,1
APP101877,56,Male,Punjab,Self-Employed,87400.0,637,Home Renovation,293000.0,12,12.78,26140.0,1,1,2024-05-10,0.6,1
APP100384,49,Male,Uttar Pradesh,Salaried,43100.0,535,Medical,289000.0,60,14.5,6800.0,2,1,2025-12-10,0.47,0
APP102089,52,Female,Rajasthan,Salaried,32000.0,628,Personal,314000.0,60,13.71,7259.0,2,0,2024-01-17,0.68,0
APP105374,39,Female,West Bengal,Self-Employed,44000.0,800,Home Renovation,324000.0,24,9.48,14873.0,0,1,2025-03-15,0.34,0
APP102162,57,Male,Karnataka,Self-Employed,20700.0,726,Home Renovation,121000.0,36,13.45,4103.0,2,1,2024-09-14,0.59,1
APP105726,26,Female,Uttar Pradesh,Business Owner,79400.0,801,Vehicle,307000.0,48,11.0,7935.0,1,0,2025-10-01,0.2,1
APP101923,52,Female,Karnataka,Salaried,,581,Medical,216000.0,24,13.7,10340.0,0,3,2024-08-12,0.19,1
APP105434,48,Male,Tamil Nadu,Salaried,51400.0,752,Personal,142000.0,48,12.15,3750.0,0,1,2025-11-15,0.07,0
APP102841,40,Male,Rajasthan,Salaried,45900.0,774,Home Renovation,585000.0,36,12.01,19433.0,0,2,2025-05-31,0.42,0
APP100287,49,Male,Maharashtra,Salaried,42900.0,725,Business Expansion,455000.0,24,11.13,21234.0,0,1,2025-07-19,0.49,0
APP102212,25,Male,Maharashtra,Salaried,44700.0,801,Vehicle,407000.0,24,11.89,19138.0,1,0,2025-07-15,0.86,1
APP105228,57,Female,Maharashtra,Salaried,46400.0,688,Home Renovation,347000.0,36,13.39,11757.0,0,1,2025-02-25,0.25,1
APP105094,39,Male,Delhi,Self-Employed,93300.0,753,Personal,182000.0,48,10.51,4661.0,1,1,2024-08-21,0.1,0
APP104433,29,Male,Rajasthan,Salaried,59400.0,734,Business Expansion,311000.0,24,13.2,14815.0,1,1,2024-11-07,0.5,0
